#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log.lz4,123,release,2300 ± 9,2293,2317,35,988816,8328,5.387
gen-1000-3-foobar.log.lz4,124,release,2319 ± 67,2263,2435,19,997164,8348,5.519
gen-1000-3-foobar.log.lz4,125,release,2370 ± 43,2333,2437,51,1005664,8500,5.569
gen-1000-3-foobar.log.lz4,126,release,2381 ± 12,2363,2399,11,1016956,11292,5.517
gen-1000-3-foobar.log.lz4,127,release,2374 ± 17,2353,2398,-7,1029360,12404,5.635
gen-1000-3-foobar.log.lz4,128,release,2417 ± 14,2406,2442,43,1033244,3884,5.659
gen-1000-3-foobar.log.lz4,129,release,2435 ± 29,2406,2469,18,1041776,8532,5.713
gen-1000-3-foobar.log.lz4,130,release,2460 ± 8,2450,2472,25,1045760,3984,5.761
gen-1000-3-foobar.log.lz4,131,release,2478 ± 17,2456,2501,18,1061184,15424,5.778
gen-1000-3-foobar.log.lz4,132,release,2481 ± 19,2463,2514,3,1054948,-6236,5.863
gen-1000-3-foobar.log.lz4,133,release,2516 ± 13,2499,2529,35,1055296,348,5.853
gen-1000-3-foobar.log.lz4,134,release,2537 ± 31,2486,2568,21,1073800,18504,5.937
gen-1000-3-foobar.log.lz4,135,release,2537 ± 14,2519,2550,0,1103848,30048,5.987
gen-1000-3-foobar.log.lz4,136,release,2572 ± 19,2546,2599,35,1083508,-20340,5.986
gen-1000-3-foobar.log.lz4,137,release,2568 ± 34,2533,2625,-4,1076412,-7096,6.065
gen-1000-3-foobar.log.lz4,138,release,2613 ± 18,2600,2642,45,1084352,7940,6.149
gen-1000-3-foobar.log.lz4,139,release,2629 ± 25,2587,2648,16,1092124,7772,6.144
gen-1000-3-foobar.log.lz4,140,release,2646 ± 13,2634,2668,17,1092940,816,6.219
gen-1000-3-foobar.log.lz4,141,release,2686 ± 9,2676,2695,40,1108728,15788,6.269
gen-1000-3-foobar.log.lz4,142,release,2683 ± 22,2651,2708,-3,1104968,-3760,6.333
gen-1000-3-foobar.log.lz4,143,release,2734 ± 10,2723,2746,51,1107480,2512,6.380
gen-1000-3-foobar.log.lz4,144,release,2729 ± 34,2691,2779,-5,1129072,21592,6.364
gen-1000-3-foobar.log.lz4,145,release,2763 ± 17,2736,2782,34,1109256,-19816,6.491
gen-1000-3-foobar.log.lz4,146,release,2781 ± 14,2758,2795,18,1126996,17740,6.494
gen-1000-3-foobar.log.lz4,147,release,2789 ± 24,2755,2822,8,1151308,24312,6.564
gen-1000-3-foobar.log.lz4,148,release,2839 ± 25,2815,2883,50,1137312,-13996,6.600
gen-1000-3-foobar.log.lz4,149,release,2822 ± 27,2788,2854,-17,1141960,4648,6.621
gen-1000-3-foobar.log.lz4,150,release,2874 ± 10,2861,2886,52,1138320,-3640,6.717
gen-1000-3-foobar.log.lz4,151,release,2884 ± 34,2831,2920,10,1150556,12236,6.768
gen-1000-3-foobar.log.lz4,152,release,2921 ± 20,2892,2944,37,1174008,23452,6.789
gen-1000-3-foobar.log.lz4,153,release,2934 ± 31,2888,2961,13,1155876,-18132,6.888
gen-1000-3-foobar.log.lz4,154,release,2949 ± 15,2931,2969,15,1159012,3136,6.922
gen-1000-3-foobar.log.lz4,155,release,2973 ± 19,2945,2996,24,1172672,13660,6.965
gen-1000-3-foobar.log.lz4,156,release,2990 ± 17,2968,3007,17,1172572,-100,7.009
gen-1000-3-foobar.log.lz4,157,release,3027 ± 26,2994,3052,37,1164616,-7956,7.037
gen-1000-3-foobar.log.lz4,158,release,3043 ± 28,2996,3072,16,1195964,31348,7.113
gen-1000-3-foobar.log.lz4,159,release,3085 ± 8,3076,3098,42,1180964,-15000,7.158
gen-1000-3-foobar.log.lz4,160,release,3071 ± 6,3064,3078,-14,1226788,45824,7.194
gen-1000-3-foobar.log.lz4,161,release,3123 ± 21,3100,3153,52,1213700,-13088,7.227
gen-1000-3-foobar.log.lz4,162,release,3115 ± 12,3104,3136,-8,1213772,72,7.290
gen-1000-3-foobar.log.lz4,163,release,3177 ± 13,3165,3199,62,1209020,-4752,7.382
gen-1000-3-foobar.log.lz4,164,release,3157 ± 18,3134,3185,-20,1218056,9036,7.388
gen-1000-3-foobar.log.lz4,165,release,3211 ± 11,3200,3229,54,1225168,7112,7.446
gen-1000-3-foobar.log.lz4,166,release,3205 ± 22,3184,3244,-6,1237988,12820,7.502
gen-1000-3-foobar.log.lz4,167,release,3263 ± 14,3244,3280,58,1227700,-10288,7.564
gen-1000-3-foobar.log.lz4,168,release,3257 ± 25,3229,3297,-6,1239664,11964,7.597
