#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log.gz,228,release,4817 ± 35,4760,4852,35,189756,788,9.347
gen-1000-3-foobar.log.gz,229,release,4819 ± 26,4778,4851,2,190396,640,9.422
gen-1000-3-foobar.log.gz,230,release,4874 ± 60,4780,4941,55,191220,824,9.505
gen-1000-3-foobar.log.gz,231,release,4908 ± 53,4832,4959,34,192180,960,9.569
gen-1000-3-foobar.log.gz,232,release,4908 ± 35,4856,4957,0,192924,744,9.555
gen-1000-3-foobar.log.gz,233,release,4947 ± 47,4900,5011,39,193764,840,9.697
gen-1000-3-foobar.log.gz,234,release,4978 ± 57,4913,5050,31,194400,636,9.695
gen-1000-3-foobar.log.gz,235,release,5037 ± 67,4934,5099,59,195024,624,9.784
gen-1000-3-foobar.log.gz,236,release,5042 ± 18,5014,5063,5,195928,904,9.790
gen-1000-3-foobar.log.gz,237,release,5058 ± 37,5008,5106,16,196744,816,9.842
gen-1000-3-foobar.log.gz,238,release,5059 ± 49,4993,5123,1,197556,812,9.876
gen-1000-3-foobar.log.gz,239,release,5131 ± 38,5084,5187,72,198188,632,9.950
gen-1000-3-foobar.log.gz,240,release,5152 ± 58,5098,5238,21,198868,680,9.993
gen-1000-3-foobar.log.gz,241,release,5151 ± 26,5126,5189,-1,199840,972,9.997
gen-1000-3-foobar.log.gz,242,release,5166 ± 32,5136,5217,15,200464,624,10.063
gen-1000-3-foobar.log.gz,243,release,5204 ± 48,5136,5270,38,201432,968,10.142
gen-1000-3-foobar.log.gz,244,release,5249 ± 45,5177,5299,45,202192,760,10.213
gen-1000-3-foobar.log.gz,245,release,5333 ± 12,5320,5349,84,203240,1048,10.259
gen-1000-3-foobar.log.gz,246,release,5319 ± 69,5211,5383,-14,204000,760,10.380
gen-1000-3-foobar.log.gz,247,release,5337 ± 71,5254,5442,18,204472,472,10.377
gen-1000-3-foobar.log.gz,248,release,5383 ± 49,5331,5442,46,205416,944,10.445
gen-1000-3-foobar.log.gz,249,release,5389 ± 67,5283,5464,6,205924,508,10.470
gen-1000-3-foobar.log.gz,250,release,5467 ± 48,5420,5530,78,206836,912,10.544
gen-1000-3-foobar.log.gz,251,release,5523 ± 69,5408,5593,56,207904,1068,10.650
gen-1000-3-foobar.log.gz,252,release,5509 ± 44,5459,5574,-14,208476,572,10.668
gen-1000-3-foobar.log.gz,253,release,5576 ± 24,5543,5609,67,209208,732,10.733
gen-1000-3-foobar.log.gz,254,release,5593 ± 45,5544,5662,17,210060,852,10.791
gen-1000-3-foobar.log.gz,255,release,5637 ± 35,5597,5684,44,210656,596,10.851
gen-1000-3-foobar.log.gz,256,release,5688 ± 47,5613,5737,51,211732,1076,10.897
gen-1000-3-foobar.log.gz,257,release,5708 ± 38,5665,5752,20,212396,664,10.943
gen-1000-3-foobar.log.gz,258,release,5759 ± 50,5694,5830,51,213320,924,11.031
gen-1000-3-foobar.log.gz,259,release,5781 ± 27,5742,5814,22,213828,508,11.099
gen-1000-3-foobar.log.gz,260,release,5780 ± 44,5744,5854,-1,215116,1288,11.103
gen-1000-3-foobar.log.gz,261,release,5826 ± 61,5726,5867,46,215576,460,11.184
gen-1000-3-foobar.log.gz,262,release,5856 ± 43,5790,5903,30,216308,732,11.232
gen-1000-3-foobar.log.gz,263,release,5898 ± 56,5805,5959,42,216784,476,11.287
gen-1000-3-foobar.log.gz,264,release,5882 ± 32,5856,5928,-16,217588,804,11.333
gen-1000-3-foobar.log.gz,265,release,5955 ± 36,5892,5978,73,218672,1084,11.400
gen-1000-3-foobar.log.gz,266,release,5958 ± 43,5899,6017,3,219276,604,11.452
gen-1000-3-foobar.log.gz,267,release,5986 ± 31,5954,6037,28,219988,712,11.491
gen-1000-3-foobar.log.gz,268,release,6039 ± 49,5956,6084,53,220876,888,11.547
gen-1000-3-foobar.log.gz,269,release,6066 ± 50,5994,6120,27,221652,776,11.614
gen-1000-3-foobar.log.gz,270,release,6074 ± 26,6040,6107,8,222280,628,11.605
gen-1000-3-foobar.log.gz,271,release,6126 ± 43,6077,6182,52,223468,1188,11.721
gen-1000-3-foobar.log.gz,272,release,6183 ± 52,6102,6236,57,224100,632,11.793
gen-1000-3-foobar.log.gz,273,release,6201 ± 65,6124,6269,18,224712,612,11.862
gen-1000-3-foobar.log.gz,274,release,6211 ± 44,6148,6253,10,225516,804,11.892
gen-1000-3-foobar.log.gz,275,release,6223 ± 63,6134,6306,12,226092,576,11.929
gen-1000-3-foobar.log.gz,276,release,6272 ± 77,6198,6401,49,226948,856,12.053
gen-1000-3-foobar.log.gz,277,release,6325 ± 62,6232,6387,53,227948,1000,12.064
gen-1000-3-foobar.log.gz,278,release,6327 ± 16,6303,6349,2,228812,864,12.112
gen-1000-3-foobar.log.gz,279,release,6378 ± 62,6270,6428,51,229168,356,12.192
gen-1000-3-foobar.log.gz,280,release,6417 ± 68,6309,6480,39,230064,896,12.270
gen-1000-3-foobar.log.gz,281,release,6426 ± 34,6373,6466,9,231068,1004,12.298
gen-1000-3-foobar.log.gz,282,release,6453 ± 15,6433,6468,27,231684,616,12.315
gen-1000-3-foobar.log.gz,283,release,6501 ± 36,6449,6543,48,232528,844,12.425
gen-1000-3-foobar.log.gz,284,release,6527 ± 62,6432,6587,26,233052,524,12.465
gen-1000-3-foobar.log.gz,285,release,6534 ± 58,6459,6604,7,234140,1088,12.507
gen-1000-3-foobar.log.gz,286,release,6590 ± 42,6521,6630,56,234636,496,12.583
gen-1000-3-foobar.log.gz,287,release,6613 ± 37,6583,6672,23,235852,1216,12.625
gen-1000-3-foobar.log.gz,288,release,6672 ± 65,6565,6740,59,236292,440,12.714
gen-1000-3-foobar.log.gz,289,release,6682 ± 42,6641,6731,10,236960,668,12.730
gen-1000-3-foobar.log.gz,290,release,6768 ± 92,6632,6866,86,238072,1112,12.865
gen-1000-3-foobar.log.gz,291,release,6785 ± 45,6718,6832,17,238408,336,12.908
gen-1000-3-foobar.log.gz,292,release,6802 ± 16,6772,6814,17,239132,724,12.985
gen-1000-3-foobar.log.gz,293,release,6806 ± 48,6728,6853,4,240428,1296,12.972
gen-1000-3-foobar.log.gz,294,release,6868 ± 49,6783,6907,62,240980,552,13.104
gen-1000-3-foobar.log.gz,295,release,6896 ± 60,6835,6996,28,241760,780,13.134
gen-1000-3-foobar.log.gz,296,release,6934 ± 43,6871,6990,38,242636,876,13.141
gen-1000-3-foobar.log.gz,297,release,6991 ± 53,6915,7051,57,243192,556,13.286
gen-1000-3-foobar.log.gz,298,release,6989 ± 78,6886,7093,-2,244172,980,13.278
gen-1000-3-foobar.log.gz,299,release,7022 ± 60,6962,7099,33,244776,604,13.312
gen-1000-3-foobar.log.gz,300,release,7112 ± 58,7052,7196,90,245828,1052,13.474
