#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log,281,release,6776 ± 114,6587,6866,13,195240,576,13.574
gen-1000-3-foobar.log,282,release,6695 ± 27,6669,6730,-81,196140,900,13.520
gen-1000-3-foobar.log,283,release,6736 ± 95,6631,6883,41,196728,588,13.508
gen-1000-3-foobar.log,284,release,6754 ± 45,6687,6793,18,197136,408,13.354
gen-1000-3-foobar.log,285,release,6928 ± 112,6810,7094,174,198104,968,13.958
gen-1000-3-foobar.log,286,release,6971 ± 141,6781,7135,43,198480,376,13.920
gen-1000-3-foobar.log,287,release,6841 ± 84,6711,6933,-130,199272,792,13.618
gen-1000-3-foobar.log,288,release,6866 ± 83,6766,6975,25,200156,884,13.544
gen-1000-3-foobar.log,289,release,6943 ± 84,6845,7028,77,200364,208,13.818
gen-1000-3-foobar.log,290,release,6941 ± 77,6820,7012,-2,201416,1052,13.773
gen-1000-3-foobar.log,291,release,7003 ± 75,6945,7127,62,201460,44,14.032
gen-1000-3-foobar.log,292,release,6980 ± 141,6812,7205,-23,202388,928,13.784
gen-1000-3-foobar.log,293,release,7065 ± 68,7005,7162,85,203596,1208,14.010
gen-1000-3-foobar.log,294,release,7043 ± 75,6988,7173,-22,203952,356,14.028
gen-1000-3-foobar.log,295,release,7297 ± 186,7090,7581,254,204724,772,14.664
gen-1000-3-foobar.log,296,release,7342 ± 186,7136,7537,45,205172,448,14.807
gen-1000-3-foobar.log,297,release,7218 ± 78,7093,7303,-124,205764,592,14.428
gen-1000-3-foobar.log,298,release,7409 ± 205,7244,7755,191,206356,592,14.875
gen-1000-3-foobar.log,299,release,7208 ± 85,7134,7323,-201,207024,668,14.162
gen-1000-3-foobar.log,300,release,7337 ± 60,7258,7402,129,207808,784,14.507
