#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.UTF-16LE.log,146,release,3525 ± 51,3459,3601,35,98816,320,6.416
gen-1000-3-foobar.UTF-16LE.log,147,release,3531 ± 7,3521,3539,6,99644,828,6.430
gen-1000-3-foobar.UTF-16LE.log,148,release,3550 ± 35,3501,3588,19,100392,748,6.506
gen-1000-3-foobar.UTF-16LE.log,149,release,3601 ± 9,3586,3611,51,101104,712,6.538
gen-1000-3-foobar.UTF-16LE.log,150,release,3618 ± 24,3602,3661,17,101364,260,6.616
gen-1000-3-foobar.UTF-16LE.log,151,release,3661 ± 16,3639,3676,43,101788,424,6.653
gen-1000-3-foobar.UTF-16LE.log,152,release,3675 ± 45,3620,3731,14,102560,772,6.701
gen-1000-3-foobar.UTF-16LE.log,153,release,3698 ± 32,3667,3751,23,103184,624,6.726
gen-1000-3-foobar.UTF-16LE.log,154,release,3747 ± 22,3724,3779,49,104008,824,6.792
gen-1000-3-foobar.UTF-16LE.log,155,release,3751 ± 34,3712,3795,4,104328,320,6.846
gen-1000-3-foobar.UTF-16LE.log,156,release,3825 ± 18,3804,3853,74,105156,828,6.926
gen-1000-3-foobar.UTF-16LE.log,157,release,3813 ± 36,3780,3867,-12,105672,516,6.975
gen-1000-3-foobar.UTF-16LE.log,158,release,3843 ± 14,3817,3855,30,106344,672,6.997
gen-1000-3-foobar.UTF-16LE.log,159,release,3901 ± 32,3845,3930,58,106992,648,7.059
gen-1000-3-foobar.UTF-16LE.log,160,release,3904 ± 26,3875,3945,3,107712,720,7.120
gen-1000-3-foobar.UTF-16LE.log,161,release,3962 ± 22,3924,3979,58,107772,60,7.162
gen-1000-3-foobar.UTF-16LE.log,162,release,3968 ± 20,3940,3992,6,108712,940,7.242
gen-1000-3-foobar.UTF-16LE.log,163,release,4001 ± 49,3928,4041,33,109420,708,7.284
gen-1000-3-foobar.UTF-16LE.log,164,release,4064 ± 19,4033,4083,63,109612,192,7.331
gen-1000-3-foobar.UTF-16LE.log,165,release,4041 ± 43,3972,4085,-23,110560,948,7.380
gen-1000-3-foobar.UTF-16LE.log,166,release,4109 ± 43,4035,4147,68,110840,280,7.415
gen-1000-3-foobar.UTF-16LE.log,167,release,4125 ± 26,4082,4151,16,111312,472,7.508
gen-1000-3-foobar.UTF-16LE.log,168,release,4156 ± 39,4115,4208,31,112180,868,7.546
gen-1000-3-foobar.UTF-16LE.log,169,release,4193 ± 22,4171,4229,37,112824,644,7.585
gen-1000-3-foobar.UTF-16LE.log,170,release,4217 ± 32,4175,4261,24,113476,652,7.644
gen-1000-3-foobar.UTF-16LE.log,171,release,4219 ± 39,4155,4258,2,114092,616,7.685
gen-1000-3-foobar.UTF-16LE.log,172,release,4296 ± 41,4242,4339,77,114860,768,7.751
gen-1000-3-foobar.UTF-16LE.log,173,release,4355 ± 73,4239,4433,59,115336,476,8.065
gen-1000-3-foobar.UTF-16LE.log,174,release,5130 ± 429,4821,5832,775,115656,320,10.078
gen-1000-3-foobar.UTF-16LE.log,175,release,4730 ± 140,4602,4967,-400,116124,468,8.895
gen-1000-3-foobar.UTF-16LE.log,176,release,4869 ± 96,4799,5026,139,116960,836,9.329
gen-1000-3-foobar.UTF-16LE.log,177,release,4756 ± 67,4685,4840,-113,117796,836,8.808
gen-1000-3-foobar.UTF-16LE.log,178,release,4831 ± 85,4718,4929,75,118216,420,8.953
gen-1000-3-foobar.UTF-16LE.log,179,release,4820 ± 73,4726,4906,-11,118584,368,8.926
gen-1000-3-foobar.UTF-16LE.log,180,release,4916 ± 62,4842,4996,96,119216,632,9.059
gen-1000-3-foobar.UTF-16LE.log,181,release,4940 ± 39,4908,5007,24,120312,1096,9.173
gen-1000-3-foobar.UTF-16LE.log,182,release,5015 ± 62,4943,5099,75,120700,388,9.327
gen-1000-3-foobar.UTF-16LE.log,183,release,5005 ± 124,4902,5218,-10,121060,360,9.242
gen-1000-3-foobar.UTF-16LE.log,184,release,5526 ± 128,5379,5641,521,121672,612,10.782
gen-1000-3-foobar.UTF-16LE.log,185,release,5226 ± 126,5095,5425,-300,122440,768,9.776
gen-1000-3-foobar.UTF-16LE.log,186,release,5335 ± 354,5129,5967,109,122856,416,10.021
gen-1000-3-foobar.UTF-16LE.log,187,release,5293 ± 112,5227,5490,-42,123732,876,9.926
gen-1000-3-foobar.UTF-16LE.log,188,release,5379 ± 145,5295,5633,86,124124,392,10.131
gen-1000-3-foobar.UTF-16LE.log,189,release,5698 ± 196,5434,5975,319,124708,584,10.833
gen-1000-3-foobar.UTF-16LE.log,190,release,5554 ± 200,5343,5771,-144,125080,372,10.677
gen-1000-3-foobar.UTF-16LE.log,191,release,5507 ± 146,5350,5666,-47,126232,1152,10.460
gen-1000-3-foobar.UTF-16LE.log,192,release,5870 ± 220,5621,6158,363,126712,480,11.037
gen-1000-3-foobar.UTF-16LE.log,193,release,6096 ± 266,5799,6297,226,127424,712,11.637
gen-1000-3-foobar.UTF-16LE.log,194,release,6111 ± 334,5727,6639,15,127584,160,11.886
gen-1000-3-foobar.UTF-16LE.log,195,release,5554 ± 163,5436,5841,-557,127972,388,10.510
gen-1000-3-foobar.UTF-16LE.log,196,release,5598 ± 169,5402,5824,44,129060,1088,10.604
gen-1000-3-foobar.UTF-16LE.log,197,release,5817 ± 118,5692,6013,219,129548,488,11.202
gen-1000-3-foobar.UTF-16LE.log,198,release,5755 ± 122,5617,5928,-62,130420,872,10.939
gen-1000-3-foobar.UTF-16LE.log,199,release,5947 ± 377,5613,6466,192,130768,348,11.196
gen-1000-3-foobar.UTF-16LE.log,200,release,6043 ± 275,5711,6337,96,131704,936,11.493
gen-1000-3-foobar.UTF-16LE.log,201,release,5936 ± 325,5647,6384,-107,132108,404,11.222
